num_col,flux,volume,modele,ss_quart,commune,coord_x,coord_y,adresse,filling_level,hour_filling
TS_0270,Tri sélectif,4,Aérien,Sans objet hors Montpellier,LATTES,773768.5488,6275798.3018,32 AVENUE DE LA FONTVIN,,
BD_0117,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,JACOU,773382.4498,6285180.6553,34 RUE DU PUITS,,
VRS_0027,Verre,3,Aérien,Sans objet - Hors Montpellier,SAINT-BRES,784239.3291,6286981.4565,CHEMIN DE SAINTE COLOMBE,,
TSe_0066,Tri sélectif,5,Enterré,Sans objet - Hors Montpellier,VENDARGUES,778518.6489,6285762.5647,Avenue du Tamarou,,
V_0108,Verre,3,Aérien,Sans objet hors Montpellier,JUVIGNAC,763584.7729,6280229.949,1 R DU MISTRAL,17,20260213132003
BD_0386,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,90 Avenue du Cap,,
BD_0181,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,MONTFERRIER-SUR-LEZ,,,560 Allée Olympe de Gouges,,
TS_0583,Tri sélectif,3,Aérien,Pas du Loup,MONTPELLIER,768063.2187,6278105.0228,111 R CAMILLE DESMOULINS,,
V_0822,Verre,3,Aérien,Sans objet hors Montpellier,BEAULIEU,782917.042,6291997.3627,16 IMP DE L HORIZON,44.55555556,20260213132003
TS_0078,Tri sélectif,3,Aérien,Les Cévennes,MONTPELLIER,768423.304,6279997.4947,182 AV SAINT CLEMENT,,
V_0260,Verre,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,769030.3723,6282285.3569,805 AV D OCCITANIE,22.77777778,20260213132003
BD_0439,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,400 Rue des Anémones,,
OM_0092,Ordures ménagères,4,Aérien,Hôpitaux-Facultés,MONTPELLIER,767137.0433,6282521.6591,1740 RUE SAINT PRIEST,,
V_0385,Verre,3,Aérien,Antigone,MONTPELLIER,771929.579,6279834.8351,100 R DES PRADIERS,,
BD_0020,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,SAINT-GENIES-DES-MOURGUES,783438.2736,6289431.0604,158 R D ENCORNET,,
TS_0126,Tri sélectif,3,Aérien,Lemasson,MONTPELLIER,770037.5871,6277788.7883,81 R GUILLAUME JANVIER,,
OMe_0112,Ordures ménagères,3,Enterré,Comédie,MONTPELLIER,771174.4482,6279225.6669,5 R BAUDIN,,
BD_0406,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,GRABELS,,,350 Rue des Carignans,,
Ve_0124,Verre,5,Enterré,Sans objet - Hors Montpellier,VENDARGUES,778504.3614,6285749.8647,Avenue du Tamarou,,
TSe_0076,Tri sélectif,5,Enterré,Sans objet - Hors Montpellier,CASTRIES,779065.7141,6286655.9223,47 RUE DES LAVANDIERES,,
TS_0903,Tri sélectif,3,Aérien,Les Beaux-Arts,MONTPELLIER,771246.1454,6281170.8243,1004 AV DE LA JUSTICE DE CASTELNAU,,
V_0678,Verre,3,Aérien,Sans objet - Hors Montpellier,CLAPIERS,770967.1024,6284411.8548,RUE DE MONTFERRIER,38.33333333,20260213132003
V_0840,Verre,3,Aérien,Sans objet hors Montpellier,FABREGUES,762103.8466,6272734.643,168 CHE DES COURECHES,,
BD_0153,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,VENDARGUES,778497.8614,6285691.1847,Avenue du Tamarou,,
Ve_0127,Verre,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,763732.1644,6280469.2874,254 AV DE KALKAR,,
Ve_0057,Verre,5,Enterré,Croix d'Argent,MONTPELLIER,769234.3797,6276380.7437,130 AV DES BERGAMOTES,,
V_0157,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,770978.0831,6273817.5735,18 R DU LANTISSARGUES,21.11111111,20260213132003
V_0157,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,770978.0831,6273817.5735,18 R DU LANTISSARGUES,46.88888889,20260213132003
TS_0605,Tri sélectif,3,Aérien,Alco,MONTPELLIER,768704.122,6280898.2272,45 ALL DU MOURVEDRE,,
V_0160,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,774915.4262,6277222.1268,83 AV DU GRENACHE,16.44444444,20260213132003
TS_0165,Tri sélectif,3,Aérien,Pas du Loup,MONTPELLIER,767904.5713,6277518.8736,9999 IMP DES NUMIDES,,
Ve_0003,Verre,4,Enterré,Sans objet hors Montpellier,GRABELS,765436.0188,6283609.9937,13 LOTISSEMENT LE RIEUMASSEL,,
BD_0356,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,123 Rue des Narcisses,,
TS_0167,Tri sélectif,3,Aérien,Les Beaux-Arts,MONTPELLIER,771246.6836,6279942.3088,54 QU DU VERDANSON,,
BD_0122,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,VENDARGUES,778497.6741,6284700.5668,1 IMPASSE DES COTEAUX,,
V_0135,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,775621.5896,6276520.4197,9999 R RENE CLAIR,32.55555556,20260213132003
V_0070,Verre,3,Aérien,Sans objet hors Montpellier,COURNONSEC,757088.5455,6272599.5384,26 R TRAS DE LA GLEIZE,6.88888889,20260213132003
TSe_0140,Tri sélectif,5,Enterré,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,768473.2131,6270354.3881,20 R DES NASSES,,
V_0447,Verre,3,Aérien,Croix d'Argent,MONTPELLIER,770156.1591,6276774.4123,730 R DE LA MARQUEROSE,13.11111111,20260213132003
V_0471,Verre,3,Aérien,Aiguerelles,MONTPELLIER,771986.0155,6278060.4767,637 AV DU PONT TRINQUAT,40.11111111,20260213132003
V_0923,Verre,3,Aérien,Lemasson,MONTPELLIER,770620.0039,6276946.1473,181 IMP DU MAS SAINT PIERRE,9.22222222,20260213132003
BD_0312,Biodéchets,0.24,Abri_bac, ,CASTELNAU-LE-LEZ,,,11 AVENUE DE LA MOUTTE,,
TS_0919,Tri sélectif,4,Aérien,Sans objet hors Montpellier,COURNONSEC,757969.5113,6270240.2192,645 AVENUE DE LA CRESSE ST MARTIN,,
BD_0046,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,COURNONTERRAL,757666.4522,6273105.4269,6 AV DU HUIT MAI 1945,,
TS_0385,Tri sélectif,3,Aérien,Aiguerelles,MONTPELLIER,772042.3121,6277848.9628,1169 CHE DE MOULARES,,
OM_0139,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,COURNONTERRAL,758941.6657,6274133.9159,0 NR NR,,
TSe_0003,Tri sélectif,3,Enterré,Sans objet hors Montpellier,CLAPIERS,771652.1051,6284630.0671,2 GR MARIE LACROIX,,
V_0393,Verre,3,Aérien,Plan des 4 Seigneurs,MONTPELLIER,768413.3017,6283283.5904,264 R DE LA FONT FROIDE,48.55555556,20260213132003
TS_0124,Tri sélectif,3,Aérien,Croix d'Argent,MONTPELLIER,769429.3584,6276609.4543,264 R TATIUS,,
Ve_0061,Verre,4,Enterré,Hôpitaux-Facultés,MONTPELLIER,767246.3125,6282049.776,18 AV AGLAE ADANSON,,
V_0807,Verre,3,Aérien,Sans objet hors Montpellier,LE CRES,775587.3139,6285101.5895,9 AV DES CHASSEURS,,
V_0078,Verre,3,Aérien,Sans objet hors Montpellier,COURNONTERRAL,758652.4014,6274361.932,6 R DES DEVEZES,,
V_0322,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,768753.0041,6275203.5213,271 R THEOPHRASTE RENAUDOT,99.44444444,20260213132003
TSe_0072,Tri sélectif,5,Enterré,Estanove,MONTPELLIER,769563.7505,6278538.454,40 ALL LEONOR FINI,,
V_0094,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,775608.4332,6276515.0809,9999 R RENE CLAIR,95.44444444,20260213132003
V_0879,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,774806.6669,6277436.1467,562 AV DU CAP,18.11111111,20260213132003
TSe_0131,Tri sélectif,3,Enterré,Centre Historique,MONTPELLIER,770553.7812,6279333.0618,30 R DE LA VALFERE,,
V_0081,Verre,3,Aérien,Sans objet hors Montpellier,COURNONTERRAL,757358.5434,6273317.0263,14 CHE DES PEYROULES,,
OMe_0014,Ordures ménagères,3,Enterré,Gambetta,MONTPELLIER,770222.509,6279122.8597,31 CRS GAMBETTA,,
TS_0249,Tri sélectif,4,Aérien,Hôpitaux-Facultés,MONTPELLIER,767146.614,6282517.445,1740 RUE SAINT PRIEST,,
V_0427,Verre,3,Aérien,Prés d'Arènes,MONTPELLIER,771866.6035,6277159.8361,160 IMP DU MAS ARGELLIERS,20.11111111,20260213132003
OM_0099,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,PEROLS,775625.5122,6276333.7421,265 RUE ALFRED SAUVY,,
TS_0841,Tri sélectif,4,Aérien,Sans objet hors Montpellier,BAILLARGUES,780514.9482,6284222.6561,7 RUE ALFRED SAUVY,,
TS_0350,Tri sélectif,3,Aérien,Sans objet hors Montpellier,LATTES,770446.5614,6273436.8068,0 R DE LA ROSERAIE,,
V_0404,Verre,3,Aérien,Sans objet hors Montpellier,VENDARGUES,777383.5402,6284276.5806,5015 AV DES BIGOS,33.22222222,20260213132003
BD_0041,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,MURVIEL-LES-MONTPELLIER,760099.1904,6278623.7813,9999 R AGNES VARDA,,
TS_0161,Tri sélectif,3,Aérien,Boutonnet,MONTPELLIER,770479.0716,6280809.9492,9999 RPT ODETTE BRANGER CAPION,,
BD_0332,Biodéchets,0.24,Abri_bac,Aiguelongue,MONTPELLIER,,,606 Rue de l'Aiguelongue,,
V_0069,Verre,3,Aérien,Sans objet hors Montpellier,COURNONSEC,757213.8884,6272664.0869,1 R BRIOU GARENNE,18.77777778,20260213132003
BD_0479,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,110 Rue des Églantiers,,
TS_0271,Tri sélectif,4,Aérien,Sans objet hors Montpellier,LATTES,775475.2219,6276602.4235,0 RUE LOUIS LUMIERE,,
V_0758,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,774811.9881,6275662.8219,117 CHE DE L ESTAGNOL,93.55555556,20260213132003
V_0833,Verre,3,Aérien,Sans objet hors Montpellier,LE CRES,775515.5847,6284312.9653,1 R FRANCOIS MITTERRAND,,
V_0799,Verre,3,Aérien,Estanove,MONTPELLIER,769317.6033,6278540.1115,121 R DE FONT COUVERTE,95.44444444,20260213132003
TS_0817,Tri sélectif,4,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,768477.8312,6273742.9399,4 RUE LOUIS BLERIOT,,
OM_0157,Ordures ménagères,4,Aérien,ANTIGONE,MONTPELLIER,,,162 RUE DE CRETE,,
V_0615,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-GEORGES-D'ORQUES,763054.5813,6278816.0864,34 R DE LA SYRAH,,
OMe_0144,Ordures ménagères,5,Enterré,Aiguerelles,MONTPELLIER,772538.0915,6277927.3505,75 ALL DES CIRSES DE MONTPELLIER,,
TS_0163,Tri sélectif,3,Aérien,La Chamberte,MONTPELLIER,767933.3797,6278252.0732,950 ALL DE LA MARTELLE,,
TS_0339,Tri sélectif,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,774585.1031,6283339.5711,6 PLACE DU FORUM,,
TS_0515,Tri sélectif,3,Aérien,La Pompignane,MONTPELLIER,772755.6649,6280487.0807,16 R LOUISE MICHEL,,
TS_0157,Tri sélectif,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,770300.9411,6282334.6537,205 R DE LA CHENAIE,,
BD_0433,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,8 rue des bastides,,
V_0713,Verre,3,Aérien,Sans objet hors Montpellier,FABREGUES,763997.7784,6273462.9183,1 AV CHARLES DE GAULLE,,
TSe_0052,Tri sélectif,5,Enterré,Aiguerelles,MONTPELLIER,772525.145,6277933.3943,75 ALL DES CIRSES DE MONTPELLIER,,
TS_0557,Tri sélectif,3,Aérien,Aiguerelles,MONTPELLIER,772230.7029,6278181.4169,765 CHE DE MOULARES,,
V_0011,Verre,3,Aérien,Sans objet hors Montpellier,BEAULIEU,781362.9327,6292683.3994,5683 BEAULIEU,,
V_0574,Verre,3,Aérien,Sans objet hors Montpellier,PIGNAN,761977.9451,6276558.6341,17 RES LE TURENNE,,
V_1048,Verre,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,768146.7405,6282107.3938,501 R PROFESSEURS TRUC,,
BD_0227,Biodéchets,"0,24",Abri_bac,La Pompignane,MONTPELLIER,772437.689,6280141.156,23 rue Courte Oreille,,
V_0445,Verre,3,Aérien,Croix d'Argent,MONTPELLIER,769646.9611,6276678.2309,4203 BD PAUL VALERY,38.33333333,20260213132003
Ve_0159,Verre,4,Enterré,Sans objet hors Montpellier,PEROLS,776905.4637,6274191.2982,75 ALL JACQUES BREL,,
TSe_9056,Tri sélectif,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765648.6437,6280121.9926,48 R JUPITER,,
Ve_0011,Verre,3,Enterré,Gambetta,MONTPELLIER,770369.3537,6279023.0637,24 CRS GAMBETTA,,
TS_0682,Tri sélectif,3,Aérien,Antigone,MONTPELLIER,771950.571,6279012.8656,91 R DON BOSCO,,
V_0946,Verre,3,Aérien,Aiguerelles,MONTPELLIER,772032.2579,6277856.3711,2 R DE L AMETHYSTE,1.44444444,20260213132003
BD_0288,Biodéchets,"0,24",Abri_bac,Les Beaux-Arts,MONTPELLIER,,,Place Emile Combes,,
TS_0001,Tri sélectif,3,Aérien,Sans objet - Hors Montpellier,BAILLARGUES,782587.7473,6285902.4666,1053 Rue du Contrôle,,
TSe_0069,Tri sélectif,5,Enterré,Sans objet - Hors Montpellier,CASTRIES,779126.8825,6286607.2198,47 RUE DES LAVANDIERES,,
V_0424,Verre,3,Aérien,Croix d'Argent,MONTPELLIER,769407.6855,6276854.1367,150 R ROMY SCHNEIDER,45.55555556,20260213132003
V_0625,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,767276.9516,6274866.6397,1 R DU THYM,,
V_1127,Verre,3,Aérien,Les Beaux-Arts,MONTPELLIER,771164.643,6280066.514,1 R JULES GREVY,,
BD_0172,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,CASTRIES,,,route de Guzargues ( rond-point castires ),,
OMe_0106,Ordures ménagères,3,Enterré,Les Beaux-Arts,MONTPELLIER,771104.8596,6279806.345,24 R DU PILA SAINT GELY,,
TSe_0097,Tri sélectif,4,Enterré,Croix d'Argent,MONTPELLIER,769212.861,6276022.3703,448 R DE LA MADELEINE,,
V_0693,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-BRES,782716.8973,6286622.8418,5973 CAMP DES PLOUMS,,
V_0127,Verre,3,Aérien,Sans objet hors Montpellier,JUVIGNAC,765972.016,6279807.1009,6 R DE L EGLISE,95.33333333,20260213132003
OMe_0070,Ordures ménagères,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765396.5352,6281350.2007,9104 DOM DE FONTCAUDE,,
V_0549,Verre,3,Aérien,Sans objet hors Montpellier,MURVIEL-LES-MONTPELLIER,760215.5975,6278618.9378,9999 R ANGELA DAVIS,,
BD_0222,Biodéchets,"0,24",Abri_bac,Les Aubes,MONTPELLIER,,,1536 Avenue  de Saint-Maur,,
V_1057,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,773800.4034,6283265.6441,352 AV DE LA MONNAIE,,
TS_0230,Tri sélectif,3,Aérien,Les Beaux-Arts,MONTPELLIER,771107.9286,6280060.5458,14 R PROUDHON,,
BD_0025,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,RESTINCLIERES,783575.0523,6292228.7438,4 RTE DE BEAULIEU,,
TS_0056,Tri sélectif,3,Aérien,Aiguelongue,MONTPELLIER,770955.5793,6282124.884,1225 R DE LA ROQUETURIERE,,
V_0647,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,767837.5852,6274691.9443,6 R ROBERT SCHUMAN,,
Ve_0052,Verre,5,Enterré,Sans objet hors Montpellier,LE CRES,774974.8898,6284016.8685,1 R LOUISE MICHEL,,
TS_0863,Tri sélectif,4,Aérien,Port Marianne,MONTPELLIER,772581.1912,6279069.6451,104 AV DE LA POMPIGNANE,,
V_1067,Verre,3,Aérien,Sans objet hors Montpellier,GRABELS,763670.8508,6283833.2117,270 RTE DE BEL AIR,99.66666667,20260213132003
V_0585,Verre,3,Aérien,Sans objet hors Montpellier,RESTINCLIERES,783544.252,6291839.6771,4 R BELLEVUE,,
TS_0906,Tri sélectif,3,Aérien,Millénaire,MONTPELLIER,773552.0942,6280060.0175,262 R JACQUARD,,
TS_0900,Tri sélectif,3,Aérien,Boutonnet,MONTPELLIER,770826.905,6280695.7921,90 R DU PIOCH DE BOUTONNET,,
TS_0150,Tri sélectif,4,Aérien,Millénaire,MONTPELLIER,773665.93,6279628.6343,270 R GUGLIELMO MARCONI,,
BD_0006,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,BAILLARGUES,781759.2233,6285095.3641,15 RUE DE LA REPUBLIQUE,,
TS_0063,Tri sélectif,3,Aérien,Sans objet - Hors Montpellier,MONTFERRIER-SUR-LEZ,769933.9884,6286604.0599,RTE DE MENDES (POLE PROPRETE),,
TS_0177,Tri sélectif,3,Aérien,Sans objet - Hors Montpellier,SAINT-BRES,783367.2503,6286400.9437,RUE DE LA PIERRE SAINT ROCH,,
OMe_0082,Ordures ménagères,5,Enterré,Sans objet - Hors Montpellier,BAILLARGUES,781756.3156,6285092.8052,17 Rue de la République,,
TS_0648,Tri sélectif,3,Aérien,Alco,MONTPELLIER,768276.4333,6280718.8377,949 AV DU PROFESSEUR LOUIS RAVAZ,,
TS_0886,Tri sélectif,3,Aérien,Alco,MONTPELLIER,768312.0581,6280693.4758,895 AV DU PROFESSEUR LOUIS RAVAZ,,
TSe_0043,Tri sélectif,5,Enterré,Port Marianne,MONTPELLIER,772813.9412,6278187.2365,71 R AUNG SAN SUU KYI,,
V_0662,Verre,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,769914.7838,6270428.7093,7 R DES CYCLAMENS,27.55555556,20260213132003
V_0139,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,774528.5909,6275433.0475,42 MAS DE CAUSSE,19.88888889,20260213132003
BD_0184,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,MONTFERRIER-SUR-LEZ,,,79 Chemin des Baumes,,
TS_0939,Tri sélectif,3,Aérien,Aiguelongue,MONTPELLIER,770750.426,6283367.7269,500 RUE JEAN FRANCOIS BRETON,,
BD_0309,Biodéchets,0.24,Abri_bac,Boutonnet,MONTPELLIER,,,16 Avenue Pierre d'Adhémar,,
BD_0358,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,617 Avenue de Montpellier,,
V_0820,Verre,3,Aérien,Sans objet hors Montpellier,BEAULIEU,782998.9145,6292983.8222,4 R DES PIOCHS,,
Ve_0023,Verre,4,Enterré,Port Marianne,MONTPELLIER,773024.3571,6278587.3482,262 AV DU MONDIAL 98,,
V_0377,Verre,3,Aérien,Les Aubes,MONTPELLIER,772233.2806,6280900.2282,1574 AV DE SAINT MAUR,,
V_0744,Verre,3,Aérien,Les Beaux-Arts,MONTPELLIER,771374.2068,6280109.3052,3 R DU MARCHE AUX BESTIAUX,,
V_0752,Verre,3,Aérien,Sans objet hors Montpellier,VENDARGUES,778042.7861,6286253.3854,210 AVENUE DES COCARDIERES,27.44444444,20260213132003
OM_0160,Ordures ménagères,4,Aérien,Hôpitaux-Facultés,MONTPELLIER,,,750 ROUTE DE MENDE,,
V_0860,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,773035.7404,6275277.5652,9090 MAS ENCIVADE,29.33333333,20260213132003
V_0738,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-GEORGES-D'ORQUES,763007.2255,6279024.4698,13 R DE FONTARDIES,,
OM_0059,Ordures ménagères,4,Aérien,Croix d'Argent,MONTPELLIER,770201.5168,6276224.6931,4970 RUE DE LA JEUNE PARQUE,,
V_0837,Verre,3,Aérien,Sans objet hors Montpellier,CLAPIERS,772399.8989,6285627.5906,1047 R DE VIVIERS,,
TS_0209,Tri sélectif,3,Aérien,Sans objet hors Montpellier,PEROLS,777143.7286,6274752.7526,115 AV DES LEVADES,,
OM_0148,Ordures ménagères,4,Aérien,Figuerolles,MONTPELLIER,,,4 RUE LECONTE DE LISLE,,
OMe_0101,Ordures ménagères,5,Enterré,Sans objet hors Montpellier,CLAPIERS,771802.5919,6284571.0821,15 R DU CHATEAU,,
V_0970,Verre,3,Aérien,Lemasson,MONTPELLIER,770709.1842,6278226.1174,46 AVENUE DE MAURIN,,
TS_0012,Tri sélectif,3,Aérien,Sans objet - Hors Montpellier,BAILLARGUES,780326.7468,6285919.1538,RTE DE CASTRIES,,
V_0060,Verre,3,Aérien,Sans objet - Hors Montpellier,CLAPIERS,771084.8614,6284019.39,18 CHE DU FESQUET,75.44444444,20260213132003
V_0124,Verre,3,Aérien,Sans objet - Hors Montpellier,JACOU,774636.3451,6285237.7136,RUE ANTOINE BLANCHEMAIN,,
OMe_0217,Ordures ménagères,3,Enterré,Centre Historique,MONTPELLIER,,,,,
BD_0219,Biodéchets,"0,24",Abri_bac,Les Aubes,MONTPELLIER,,,136 Rue des Paradisiers,,
Ve_0152,Verre,4,Enterré,Sans objet hors Montpellier,FABREGUES,763371.1568,6272741.5418,147 CHE DE LA FABRIQUE,,
V_0880,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,774013.1722,6275582.3168,1 AV GUSTAVE CHARPENTIER,97.22222222,20260213132003
V_0893,Verre,3,Aérien,Sans objet hors Montpellier,PIGNAN,761314.2481,6276519.5788,907 IMP DE LA GARE,21.66666667,20260213132003
OMe_0016,Ordures ménagères,3,Enterré,Gambetta,MONTPELLIER,770452.2373,6278966.5927,23 CRS GAMBETTA,,
OMe_0069,Ordures ménagères,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765398.8702,6281347.782,9104 DOM DE FONTCAUDE,,
V_0428,Verre,3,Aérien,Estanove,MONTPELLIER,768905.3697,6277642.8685,1 R CHARLES DE COULOMB,51.22222222,20260213132003
BD_0404,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,GRABELS,,,Route de Montferrier croisement Rue de la Colline,,
V_0167,Verre,3,Aérien,Sans objet hors Montpellier,LAVERUNE,765062.7128,6276755.4927,8 IMP DES ACACIAS,98.55555556,20260213132003
TS_0317,Tri sélectif,3,Aérien,Sans objet hors Montpellier,SAINT-BRES,783849.212,6285910.9627,331 R DES PRADELS,,
TS_0236,Tri sélectif,4,Aérien,Aiguerelles,MONTPELLIER,772330.8401,6277121.1187,240 AVENUE DOCTEUR JACQUES FOURCADE,,
TS_0222,Tri sélectif,4,Aérien,La Paillade,MONTPELLIER,766531.7116,6280398.6671,619 RUE FAVRE DE SAINT CASTOR,,
OM_0091,Ordures ménagères,4,Aérien,Hôpitaux-Facultés,MONTPELLIER,767539.4642,6282352.0184,95 RUE DE LA GALERA,,
V_0153,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,775169.7222,6276665.019,21 R MARCEL CARNE,10.22222222,20260213132003
OM_0049,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,GRABELS,767368.268,6283008.5228,0 RUE DU CADUCEE,,
TSe_9051,Tri sélectif,4,Enterré,Les Beaux-Arts,MONTPELLIER,771166.6371,6280059.9452,8 PL DES BEAUX ARTS,,
TS_0239,Tri sélectif,4,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,774856.3414,6282536.4276,465 AVENUE DE L AUBE ROUGE,,
BD_0059,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,COURNONSEC,756397.6797,6271563.71,9 R DES BLAQUES,,
V_0496,Verre,3,Aérien,Aiguerelles,MONTPELLIER,771494.2662,6278495.4695,25 R DU MAS SAINT GENES,32.66666667,20260213132003
V_1052,Verre,4,Aérien,Hôpitaux-Facultés,MONTPELLIER,,,1706 ROUTE DE MENDE,51.22222222,20260213132003
BD_0391,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,25 Avenue  Fanfonne Guillierme,,
TS_0840,Tri sélectif,3,Aérien,Millénaire,MONTPELLIER,773081.5753,6279780.6088,34 R DU COQ DE ROCHE,,
V_1126,Verre,3,Aérien,Sans objet hors Montpellier,VENDARGUES,776953.1329,6284253.165,9 R DE MASSACAN,17.88888889,20260213132003
TS_0586,Tri sélectif,3,Aérien,Pas du Loup,MONTPELLIER,768311.3983,6278277.5315,16 COUR MIRABEAU,,
TS_0008,Tri sélectif,3,Aérien,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,773908.8001,6282254.0447,242 CHE DES MENDROUS,,
Ve_0148,Verre,3,Enterré,Sans objet - Hors Montpellier,CASTRIES,779068.1623,6286654.5862,47 RUE DES LAVANDIERES,,
V_0582,Verre,3,Aérien,Sans objet - Hors Montpellier,PRADES-LE-LEZ,770360.9963,6288697.5418,901 RTE DE VENDARGUES,99.11111111,20260213132003
Ve_0147,Verre,4,Enterré,Sans objet - Hors Montpellier,CASTRIES,779198.7998,6286629.9879,20 RUE DES LAVANDIERES,,
V_0656,Verre,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,768907.7243,6270763.5511,2 CHE DES QUATRE CANTONS,57.77777778,20260213132003
V_0989,Verre,3,Aérien,Les Cévennes,MONTPELLIER,769234.6561,6279507.7917,36 R DES AMARYLLIS,23.44444444,20260213132003
V_0125,Verre,3,Aérien,Sans objet hors Montpellier,COURNONSEC,756872.6358,6271732.5593,5644 LOU GRES,,
TS_0337,Tri sélectif,3,Aérien,Sans objet hors Montpellier,PIGNAN,760521.5993,6276029.463,23 R DU CINSAULT,,
OM_0016,Ordures ménagères,4,Aérien,Figuerolles,MONTPELLIER,,,75 RUE JOACHIM DU BELLAY,,
V_0502,Verre,3,Aérien,Port Marianne,MONTPELLIER,773618.2381,6278959.179,18 R LE TINTORET,93.66666667,20260213132003
TS_0616,Tri sélectif,3,Aérien,Les Cévennes,MONTPELLIER,768949.126,6279930.3132,832 R DE LAS SORBES,,
BD_0119,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,LE CRES,776318.0818,6283116.2468,18 RUE ELSA TRIOLET,,
TS_0134,Tri sélectif,3,Aérien,Lemasson,MONTPELLIER,770550.6585,6277349.5948,10 R DES FOURBISSEURS,,
V_0266,Verre,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,769914.774,6282096.7003,9999 PL BOB MARLEY,8.22222222,20260213132003
V_0670,Verre,3,Aérien,Sans objet hors Montpellier,FABREGUES,759470.6525,6268862.8224,9001 SAINT JEAN DES CLAPASSES,,
BD_0165,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,CASTRIES,,,9 Avenue Du 11 Novembre ( cimetière ),,
TS_0253,Tri sélectif,3,Aérien,Sans objet hors Montpellier,SAINT-DREZERY,778845.9831,6293135.516,140 CHE DE LA GARRONIERE,,
OMe_0051,Ordures ménagères,3,Enterré,Centre Historique,MONTPELLIER,770007.3472,6279286.408,1 AVENUE DE LODEVE,,
Ve_0183,Verre,3,Enterré,Gambetta,MONTPELLIER,,,,,
OM_0113,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,LATTES,774658.2699,6276391.7934,0 ROUTE DE CARNON,,
